"Year","State","Commodity","Measurement","Unit","Domain","Category","Value"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BOSCALID = 128008)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CAPTAN = 81301)","1.5"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CYPRODINIL = 288202)","1.9"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","1.7"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FERBAM = 34801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","1.9"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FOSETYL-AL = 123301)","2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(METCONAZOLE = 125619)","1.5"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)","1.8"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(ZIRAM = 34805)","1.6"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLETHODIM = 121011)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DICHLOBENIL = 27401)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DIQUAT DIBROMIDE = 32201)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DIURON = 35505)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","1.4"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","1.5"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(HEXAZINONE = 107201)","1.4"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(MESOTRIONE = 122990)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(NAPROPAMIDE = 103001)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(NORFLURAZON = 105801)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ORYZALIN = 104201)","1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PARAQUAT = 61601)","1.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(S-METOLACHLOR = 108800)","1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SETHOXYDIM = 121001)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SIMAZINE = 80807)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SULFENTRAZONE = 129081)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(TERBACIL = 12701)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","1.3"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(AZADIRACHTIN = 121701)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","1.5"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)","1.4"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(CARBARYL = 56801)","2.2"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(DIAZINON = 57801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ESFENVALERATE = 109303)","1.5"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)","1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)","1.5"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(MALATHION = 57701)","1.3"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(METHOMYL = 90301)","1.7"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)","1.1"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(METHYL PARATHION = 53501)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(PHOSMET = 59201)","2.4"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINETORAM = 110008)","1.9"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINETORAM-L = 110009)","1.9"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINOSAD = 110003)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(TEBUFENOZIDE = 129026)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","2.8"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(GIBBERELLIC ACID = 43801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(METALDEHYDE = 53001)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(METHYL ANTHRANILATE = 128725)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","61"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BACILLUS PUMILUS = 6485)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","3"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BOSCALID = 128008)","19"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)","24"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CAPTAN = 81301)","34"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)","10"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CYPRODINIL = 288202)","20"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","73"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FERBAM = 34801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","20"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FOSETYL-AL = 123301)","12"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(METCONAZOLE = 125619)","62"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","14"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)","15"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","23"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(TOTAL)","90"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(ZIRAM = 34805)","39"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","6"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(CLETHODIM = 121011)","3"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(DICHLOBENIL = 27401)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(DIQUAT DIBROMIDE = 32201)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(DIURON = 35505)","36"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","7"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","2"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","4"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)","3"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(HEXAZINONE = 107201)","8"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(MESOTRIONE = 122990)","25"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(NAPROPAMIDE = 103001)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(NORFLURAZON = 105801)","6"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(ORYZALIN = 104201)","5"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(PARAQUAT = 61601)","14"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(S-METOLACHLOR = 108800)","1"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(SETHOXYDIM = 121001)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(SIMAZINE = 80807)","11"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(SULFENTRAZONE = 129081)","7"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(TERBACIL = 12701)","28"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(TOTAL)","59"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","25"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(AZADIRACHTIN = 121701)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","42"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)","8"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(CARBARYL = 56801)","3"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(DIAZINON = 57801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ESFENVALERATE = 109303)","45"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)","17"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)","25"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(MALATHION = 57701)","26"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(METHOMYL = 90301)","37"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)","57"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(METHYL PARATHION = 53501)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(PHOSMET = 59201)","79"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(SPINETORAM = 110008)","7"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(SPINETORAM-L = 110009)","7"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(SPINOSAD = 110003)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(TEBUFENOZIDE = 129026)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(TOTAL)","96"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","86"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(GIBBERELLIC ACID = 43801)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(METALDEHYDE = 53001)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(METHYL ANTHRANILATE = 128725)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)"
2015,"MICHIGAN","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(TOTAL)","13"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(AZOXYSTROBIN = 128810)","1,800"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(BOSCALID = 128008)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CAPTAN = 81301)","20,300"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FENBUCONAZOLE = 129011)","800"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FENHEXAMID = 90209)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FOSETYL-AL = 123301)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(METCONAZOLE = 125619)","200"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","2,700"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(OXYCARBOXIN = 90202)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(SULFUR = 77501)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(TOTAL)","64,900"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(ZIRAM = 34805)","36,700"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(2,4-D, BEE = 30053)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(2,4-D, DIETH. SALT = 30016)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(BUTOXYETHYL TRICLOPY = 116004)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(CLETHODIM = 121011)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(DICHLOBENIL = 27401)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(DIURON = 35505)","5,900"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(FLUMIOXAZIN = 129034)","800"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(HEXAZINONE = 107201)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(MESOTRIONE = 122990)","200"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(NORFLURAZON = 105801)","8,500"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(ORYZALIN = 104201)","9,500"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(PARAQUAT = 61601)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(S-METOLACHLOR = 108800)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(SETHOXYDIM = 121001)","200"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(SIMAZINE = 80807)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(SULFENTRAZONE = 129081)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(TEBUTHIURON = 105501)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(TERBACIL = 12701)","1,700"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","HERBICIDE","(TOTAL)","35,100"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(ACETAMIPRID = 99050)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(BIFENTHRIN = 128825)","100"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(BT KURSTAKI EG7841 = 6453)"," (NA)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(CARBARYL = 56801)","800"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(DIAZINON = 57801)","700"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(ESFENVALERATE = 109303)","100"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(FENPROPATHRIN = 127901)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(IMIDACLOPRID = 129099)"," (D)"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(INDOXACARB = 67710)","200"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(MALATHION = 57701)","6,900"
2015,"NEW JERSEY","BLUEBERRIES","APPLICATIONS","LB","INSECTICIDE","(METHOMYL = 90301)","7,200"
